Harga_Pesanan,Jarak_Kirim_KM,Waktu_Tunggu_Menit,Rating_Pelanggan,Status_Pesanan,Kategori_Menu_Kopi,Kategori_Menu_Martabak,Kategori_Menu_Mie,Status_Promo_True,Tingkat_Keluhan_Tidak Ada,Tingkat_Keluhan_Tinggi
-0.08149416504988143,-0.3037261085161489,-0.8672224109646093,-2.355928544781333,0,False,False,False,False,False,True
-0.16129875867763863,0.9655493842737509,0.9863015101206365,0.9464119286093874,2,False,False,True,False,True,False
-0.11532437321816981,-0.8661074797913351,-0.051671885687101154,0.9464119286093874,2,False,False,False,False,True,False
-0.14741969891628956,-0.8661074797913351,-0.4965176267475601,0.9464119286093874,2,False,False,True,False,True,False
3.505375342023771,-0.8661074797913351,-1.1637862383382487,-0.15436822918751936,2,False,True,False,False,True,False
-0.07628951763937553,-0.5071910741295316,0.5414557690601774,-0.15436822918751936,0,False,False,False,True,False,False
-0.1101197258076639,4.927264698951442,3.65537595648339,-2.355928544781333,2,False,False,False,True,False,True
-0.195128966845927,-0.8417375908236565,-0.7189404972777896,-0.15436822918751936,2,False,False,True,False,True,False
-0.11792669692342275,-0.8661074797913351,-0.12581284253051098,-3.4567087025782395,2,False,True,False,True,False,True
-0.14308249274086796,1.4962941626186363,2.3208387333020135,-3.4567087025782395,2,False,True,False,True,False,True
-0.13440808039002478,1.1589940559800636,0.6897376827469971,0.9464119286093874,2,False,True,False,False,True,False
-0.11358949074800118,-0.8661074797913351,1.2087243806508658,-1.255148386984426,0,False,False,False,False,False,False
-0.1656359648530602,0.3941399758819511,0.24489194168653816,0.9464119286093874,2,True,False,False,True,True,False
-0.05894069293768917,0.0575396916851994,0.24489194168653816,-0.15436822918751936,2,False,False,False,True,False,False
-0.17778014214424065,0.462738030742373,-0.051671885687101154,0.9464119286093874,2,False,False,True,True,True,False
-0.1396127278005307,-0.33636585706332,-0.051671885687101154,-1.255148386984426,0,False,True,False,False,False,True
-0.0450616331763401,3.8471118071295716,3.2105302154229314,-0.15436822918751936,2,False,False,False,True,True,False
-0.0997104309866521,-0.8661074797913351,0.0966100279997185,-2.355928544781333,2,False,False,False,False,False,True
-0.059808134172773496,-0.762951408983106,-0.27409475621733065,-2.355928544781333,2,False,False,False,False,False,True
-0.12573366803918162,-0.5183699174831516,-0.9413633678080191,-1.255148386984426,2,False,False,False,True,False,False
-0.1448173752110366,-0.4234791039861152,-0.12581284253051098,-1.255148386984426,2,False,True,False,True,False,False
-0.1439499339759523,1.5756292709627022,0.7638786395904069,-0.15436822918751936,2,False,True,False,False,True,False
-0.178647583379325,-0.19376604599682676,0.24489194168653816,-0.15436822918751936,2,False,False,True,True,True,False
2.8122897951914014,-0.8661074797913351,-1.0896452814948387,-0.15436822918751936,2,True,False,False,False,True,False
-0.14134761027069934,-0.49891685956456394,-1.3120681520250683,-0.15436822918751936,2,False,False,False,False,True,False
-0.1352755216251091,-0.4838354982534933,-1.1637862383382487,0.9464119286093874,2,False,True,False,False,True,False
-0.16216619991272294,2.4218715475924477,1.0604424669640462,0.9464119286093874,2,False,True,False,True,True,False
-0.1699731710284818,-0.09790204982443694,-0.4223766699041503,-1.255148386984426,2,True,False,False,False,True,False
-0.13180575668477185,8.155086799714449e-05,-0.57065858359097,-0.15436822918751936,2,False,True,False,True,False,True
-0.1699731710284818,0.24618862975071237,0.17075098484312834,-1.255148386984426,2,True,False,False,True,False,False
-0.17084061226356612,0.47295748551114664,0.0966100279997185,-0.15436822918751936,2,True,False,False,True,True,False
-0.16823828855831316,-0.0016091791134896882,0.3931738553733578,-0.15436822918751936,2,True,False,False,False,True,False
-0.14655225768120522,-0.7591560258771758,-0.27409475621733065,-0.15436822918751936,2,False,False,False,False,True,False
-0.15175690509171114,1.0915249790649602,0.6155967259035873,-0.15436822918751936,0,False,False,False,True,True,False
-0.08669881246038733,0.31612307718034854,1.1345834238074561,0.9464119286093874,2,False,False,False,False,True,False
-0.1500220226215425,0.35422248727873173,-0.34823571306074047,-0.15436822918751936,2,False,True,False,True,True,False
-0.08669881246038733,4.790140225740685,4.470926481760898,-3.4567087025782395,2,False,False,False,False,False,True
-0.15956387620747,0.629455506664559,0.24489194168653816,-0.15436822918751936,2,True,False,False,True,False,False
-0.13701040409527773,0.778269941357543,0.319032898529948,-0.15436822918751936,2,False,False,True,True,True,False
-0.1543592287969641,2.070158125029656,2.469120646988833,-0.15436822918751936,2,False,False,False,False,True,False
-0.17344293596881907,-0.8661074797913351,-0.4965176267475601,0.9464119286093874,2,True,False,False,True,True,False
-0.13787784533036207,-0.329789486029056,-1.0155043246514288,0.9464119286093874,2,False,True,False,True,True,False
-0.09103601863580892,-0.14458706573775076,0.17075098484312834,0.9464119286093874,2,False,False,False,False,True,False
-0.04245930947108714,-0.6269684702233919,-0.1999537993739208,-0.15436822918751936,2,False,False,False,False,True,False
-0.13354063915494047,0.8418557199626977,1.3570062943376855,-2.355928544781333,2,False,False,False,False,False,False
-0.07368719393412257,0.43946222347665687,0.7638786395904069,0.9464119286093874,2,False,False,False,False,True,False
-0.14741969891628956,0.2739006693106043,0.6897376827469971,0.9464119286093874,2,False,False,True,False,True,False
-0.17170805349865043,4.984245286133947,3.5812349996399804,-1.255148386984426,2,False,False,True,True,False,False
-0.15175690509171114,-0.7288257651404608,-0.8672224109646093,0.9464119286093874,0,False,True,False,True,False,True
-0.14828714015137387,0.3290053059409063,0.0966100279997185,-0.15436822918751936,2,False,False,True,True,True,False
-0.17257549473373476,-0.21365589917723135,-1.3120681520250683,0.9464119286093874,2,False,False,True,True,True,False
-0.16737084732322885,-0.6516210260567145,0.3931738553733578,-0.15436822918751936,2,False,False,False,False,False,False
-0.17344293596881907,-0.8574909509018823,-1.3120681520250683,-0.15436822918751936,2,False,False,True,True,True,False
-0.16650340608814454,1.287178378025172,0.7638786395904069,-0.15436822918751936,2,True,False,False,False,True,False
-0.15782899373730136,-0.3037261085161489,-0.57065858359097,0.9464119286093874,2,False,False,True,True,False,False
-0.15956387620747,0.7532122290670653,0.4673148122167676,-0.15436822918751936,2,False,False,True,False,True,False
-0.1248662268040973,-0.22744263882790117,0.319032898529948,-0.15436822918751936,2,False,False,False,False,True,False
-0.14915458138645818,-0.7820906597393359,-1.1637862383382487,-0.15436822918751936,2,False,False,False,False,True,False
-0.12052902062867571,-0.6142154560048559,-0.12581284253051098,-0.15436822918751936,2,False,False,False,True,True,False
-0.18124990708457792,-0.5436108849381439,-0.051671885687101154,-0.15436822918751936,2,True,False,False,False,True,False
-0.13701040409527773,2.6715357683209193,1.579429164867915,-0.15436822918751936,2,False,False,True,False,True,False
-0.1309383154496875,-0.8661074797913351,0.022469071156308678,-0.15436822918751936,2,False,False,True,False,False,True
-0.1751778184389877,3.3246538202781855,3.5812349996399804,-2.355928544781333,2,False,False,False,False,False,True
-0.17170805349865043,3.006377308467427,3.80365787017021,-2.355928544781333,2,True,False,False,False,False,True
-0.17084061226356612,4.675622465175562,3.5070940427965707,-2.355928544781333,1,True,False,False,True,False,True
-0.11272204951291685,-0.37215021085184324,-0.4223766699041503,-0.15436822918751936,2,False,False,False,True,False,True
-0.07802440010954416,2.3729717494766738,2.0242749059283742,-1.255148386984426,2,False,False,False,False,False,False
6.053050249466411,-0.5199808342413872,-0.1999537993739208,-3.4567087025782395,2,False,False,False,False,False,True
-0.15175690509171114,-0.8661074797913351,0.6155967259035873,-0.15436822918751936,2,False,False,True,True,True,False
-0.12313134433392867,-0.7763176650220629,-0.27409475621733065,0.9464119286093874,2,False,False,False,True,True,False
-0.15349178756187978,1.9484748943335612,1.8759929922415544,-2.355928544781333,2,True,False,False,True,False,True
-0.12052902062867571,-0.8661074797913351,-1.3120681520250683,-0.15436822918751936,2,False,True,False,False,False,True
-0.17431037720390338,-0.22597448552431146,0.7638786395904069,0.9464119286093874,2,True,False,False,True,True,False
-0.19599640808101132,-0.8661074797913351,-1.0155043246514288,-0.15436822918751936,2,False,False,True,True,True,False
-0.1448173752110366,-0.6906441178397718,-1.3120681520250683,0.9464119286093874,2,False,False,True,False,True,False
-0.1942615256108427,-0.8661074797913351,-1.3120681520250683,0.9464119286093874,2,False,False,False,False,True,False
-0.1795150246144093,0.9794348318924959,0.5414557690601774,0.9464119286093874,2,True,False,False,False,False,False
-0.10751740210241095,-0.11852721918874712,-1.0155043246514288,-0.15436822918751936,2,False,False,False,False,True,False
-0.11272204951291685,1.3505020713210398,1.1345834238074561,-0.15436822918751936,2,False,False,False,False,True,False
-0.12052902062867571,0.16062536498983104,-0.9413633678080191,-0.15436822918751936,2,False,False,False,False,True,False
-0.13874528656544638,2.6016196410591905,2.2466977764586034,0.9464119286093874,0,False,True,False,True,False,False
-0.17344293596881907,-0.30462717510499365,-0.12581284253051098,-0.15436822918751936,2,True,False,False,False,True,False
-0.14134761027069934,0.008746409122682987,0.17075098484312834,-1.255148386984426,1,False,False,False,False,False,True
-0.10404763716207369,-0.15496631029531077,-0.57065858359097,-0.15436822918751936,2,False,False,False,True,True,False
-0.14741969891628956,-0.35697694750817177,0.3931738553733578,-0.15436822918751936,2,False,False,True,True,True,False
-0.14134761027069934,0.8846829704419203,0.3931738553733578,-0.15436822918751936,2,False,False,False,True,True,False
-0.08062672381479712,0.025417987724657188,-0.12581284253051098,-0.15436822918751936,2,False,False,False,True,True,False
-0.18124990708457792,0.6231565032882015,0.17075098484312834,0.9464119286093874,2,True,False,False,True,True,False
-0.15869643497238567,0.5486195298067417,0.24489194168653816,-0.15436822918751936,2,False,False,True,True,True,False
-0.11532437321816981,-0.8195133141732253,0.6897376827469971,0.9464119286093874,0,False,False,False,True,False,True
-0.15349178756187978,0.04184698969172199,0.022469071156308678,-0.15436822918751936,2,False,True,False,False,True,False
-0.19599640808101132,-0.8085274248904984,-1.3120681520250683,-0.15436822918751936,2,False,True,False,True,True,False
-0.12399878556901298,-0.13781935271218076,-0.7930814541211995,-1.255148386984426,0,False,False,False,False,False,True
-0.16129875867763863,0.12524200199753288,-0.051671885687101154,0.9464119286093874,2,False,True,False,False,True,False
-0.16216619991272294,5.015585971300762,3.358812129109751,-0.15436822918751936,2,True,False,False,False,False,False
-0.1448173752110366,-0.8661074797913351,-0.27409475621733065,0.9464119286093874,2,False,True,False,False,True,False
-0.14915458138645818,-0.3037261085161489,-1.3120681520250683,-0.15436822918751936,2,False,True,False,False,True,False
-0.1647685236179759,-0.8661074797913351,-0.8672224109646093,0.9464119286093874,2,True,False,False,False,False,True
-0.104915078397158,-0.515274243242068,0.319032898529948,-1.255148386984426,2,False,False,False,True,False,True
-0.16129875867763863,0.7337614986774539,-0.1999537993739208,-1.255148386984426,0,False,False,True,False,False,True
-0.036387220825496926,0.8720664631448213,0.9863015101206365,0.9464119286093874,2,False,False,False,False,False,False
-0.08583137122530302,0.3349354700939875,0.24489194168653816,-0.15436822918751936,2,False,False,False,True,True,False
-0.10404763716207369,1.2970394573734836,0.9863015101206365,-0.15436822918751936,2,False,False,False,False,True,False
-0.17170805349865043,-0.6367506143663584,-0.12581284253051098,-3.4567087025782395,0,True,False,False,False,False,True
-0.13267319791985616,-0.8661074797913351,-1.3120681520250683,-1.255148386984426,2,False,True,False,True,False,True
-0.1300708742146032,-0.8661074797913351,0.17075098484312834,-0.15436822918751936,2,False,False,False,False,True,False
-0.17431037720390338,0.926710550801086,-0.6447995404343798,-0.15436822918751936,2,True,False,False,True,True,False
-0.058073251702604856,0.3096856828496561,1.0604424669640462,-2.355928544781333,2,False,False,False,True,False,True
-0.1448173752110366,0.19503035631760712,0.4673148122167676,-0.15436822918751936,2,False,True,False,True,True,False
-0.1300708742146032,-0.6109101143200549,-0.12581284253051098,-0.15436822918751936,2,False,False,False,False,True,False
-0.1448173752110366,-0.5463215247271305,0.319032898529948,-0.15436822918751936,2,False,True,False,False,True,False
-0.16216619991272294,2.2227957008169703,2.617402560675653,-0.15436822918751936,2,True,False,False,False,True,False
-0.1439499339759523,-0.8661074797913351,-0.051671885687101154,0.9464119286093874,0,False,False,True,False,True,False
-0.07889184134462847,0.48959027302238384,0.17075098484312834,-0.15436822918751936,2,False,False,False,True,True,False
-0.1439499339759523,-0.6566280389084644,-0.9413633678080191,-0.15436822918751936,2,False,False,False,True,True,False
-0.07975928257971279,-0.8661074797913351,-0.051671885687101154,0.9464119286093874,0,False,False,False,False,False,True
-0.1543592287969641,0.35701126837448444,0.6155967259035873,-1.255148386984426,2,False,False,True,False,False,False
-0.15088946385662683,-0.624458848818326,-0.4965176267475601,-0.15436822918751936,2,False,False,True,False,True,False
-0.07195231146395394,0.2785661482954632,-0.12581284253051098,0.9464119286093874,2,False,False,False,True,False,False
-0.1352755216251091,0.22631963694753207,-0.34823571306074047,-0.15436822918751936,2,False,True,False,False,True,False
-0.14741969891628956,-0.2510314889169261,-1.1637862383382487,0.9464119286093874,2,False,False,True,True,True,False
-0.18298478955474656,0.506261180709945,0.8380195964338167,-1.255148386984426,2,True,False,False,True,True,False
-0.16823828855831316,-0.1434318138877828,-0.4965176267475601,-0.15436822918751936,2,True,False,False,False,True,False
-0.1300708742146032,-0.6902980821481182,-0.7189404972777896,-1.255148386984426,2,False,False,False,False,False,False
-0.08669881246038733,0.3238060808246979,-1.0155043246514288,-0.15436822918751936,2,False,False,False,True,True,False
2.584152750364226,-0.12336764979308887,-0.051671885687101154,-1.255148386984426,2,False,False,True,False,True,False
-0.14655225768120522,-0.8661074797913351,-1.3120681520250683,0.9464119286093874,2,False,False,True,False,False,False
-0.13614296286019342,1.345661102505546,0.319032898529948,-0.15436822918751936,2,False,True,False,True,True,False
5.933343359024775,-0.22676749304476354,0.3931738553733578,0.9464119286093874,1,False,False,False,False,False,True
-0.1248662268040973,1.0482439766608633,0.9121605532772267,0.9464119286093874,2,False,False,False,True,True,False
-0.16043131744255432,1.164990525783938,0.3931738553733578,-3.4567087025782395,0,False,True,False,False,False,True
-0.16216619991272294,-0.43242509210380226,-1.0155043246514288,-0.15436822918751936,2,False,False,True,False,False,False
4.997374266368797,-0.30926598532827043,-0.6447995404343798,-0.15436822918751936,2,False,False,True,True,False,False
-0.15175690509171114,-0.485130790555375,0.3931738553733578,-0.15436822918751936,2,False,True,False,False,True,False
-0.14915458138645818,-0.4241160323986237,0.24489194168653816,0.9464119286093874,2,False,True,False,True,True,False
-0.1552266700320484,-0.3037261085161489,0.6897376827469971,-1.255148386984426,2,False,False,False,False,True,False
-0.10231275469190504,0.5572171273939946,0.3931738553733578,0.9464119286093874,2,False,False,False,False,True,False
-0.15262434632679545,-0.3037261085161489,-0.4965176267475601,-1.255148386984426,2,False,False,True,True,False,False
-0.19599640808101132,-0.06901537142497419,0.24489194168653816,-0.15436822918751936,2,False,True,False,True,True,False
-0.058073251702604856,4.612430773555708,2.6915435175190625,-1.255148386984426,2,False,False,False,False,True,False
-0.062410457878026446,-0.10720801209924345,-1.3120681520250683,-0.15436822918751936,2,False,False,False,False,True,False
-0.1656359648530602,0.5462543606079875,0.3931738553733578,-0.15436822918751936,2,False,True,False,False,True,False
-0.16303364114780727,0.4685974436456013,0.319032898529948,0.9464119286093874,2,False,False,False,False,False,False
-0.10664996086732663,-0.5942163813290848,0.9863015101206365,-0.15436822918751936,2,False,False,False,False,True,False
-0.17344293596881907,-0.5595846684741885,0.9863015101206365,-0.15436822918751936,2,True,False,False,False,True,False
-0.16043131744255432,0.2857243697609217,0.319032898529948,0.9464119286093874,2,False,True,False,True,True,False
-0.1448173752110366,-0.3251635050943164,-0.7189404972777896,-0.15436822918751936,2,False,True,False,False,True,False
-0.1005778722217364,-0.1687889906322846,0.3931738553733578,-0.15436822918751936,1,False,False,False,False,True,False
-0.1560941112671327,0.2449450708757415,-1.0896452814948387,0.9464119286093874,2,False,True,False,False,True,False
-0.12573366803918162,0.5071934646971767,0.022469071156308678,0.9464119286093874,2,False,False,False,False,True,False
-0.1300708742146032,-0.7118498905447291,-1.3120681520250683,-1.255148386984426,2,False,False,False,False,False,False
-0.1500220226215425,-0.3037261085161489,-0.27409475621733065,-0.15436822918751936,2,False,True,False,False,True,False
-0.13787784533036207,-0.6828417499630367,-1.3120681520250683,-0.15436822918751936,2,False,True,False,False,False,True
-0.1647685236179759,-0.3095198876857342,-0.4223766699041503,0.9464119286093874,2,False,False,True,False,True,False
-0.15349178756187978,-0.6070671588909958,-0.4965176267475601,-0.15436822918751936,2,False,True,False,False,True,False
1.980413650745541,-0.1740586274433585,-0.12581284253051098,-1.255148386984426,2,True,False,False,False,False,True
-0.07975928257971279,-0.8661074797913351,-1.0896452814948387,-0.15436822918751936,2,False,False,False,True,True,False
-0.16823828855831316,-0.30489390438024144,0.022469071156308678,0.9464119286093874,2,True,False,False,False,True,False
-0.0953732248112305,-0.5658867268984273,-1.3120681520250683,0.9464119286093874,2,False,False,False,False,True,False
-0.12139646186376003,-0.25129677007925033,1.0604424669640462,-0.15436822918751936,2,False,False,False,False,True,False
-0.1560941112671327,-0.47313864081585044,-1.0896452814948387,0.9464119286093874,2,False,False,True,False,True,False
-0.16650340608814454,-0.6937650612120728,-0.4965176267475601,-1.255148386984426,2,True,False,False,True,True,False
-0.1656359648530602,1.3717278458468134,1.5052882080245054,-0.15436822918751936,2,False,False,True,False,True,False
-0.14915458138645818,-0.8274595980910275,-0.12581284253051098,0.9464119286093874,2,False,True,False,False,True,False
-0.1560941112671327,0.13784083360290486,0.6897376827469971,-0.15436822918751936,2,False,True,False,False,False,False
-0.1751778184389877,1.6193737946386193,0.17075098484312834,-0.15436822918751936,2,True,False,False,False,True,False
-0.18385223078983087,-0.2424187585464297,-0.7930814541211995,-0.15436822918751936,2,True,False,False,True,True,False
-0.15869643497238567,1.1109819701731998,0.9863015101206365,-0.15436822918751936,0,True,False,False,False,False,False
-0.12746855050935024,-0.8661074797913351,-0.34823571306074047,-0.15436822918751936,2,False,False,False,False,True,False
-0.1300708742146032,-0.33781555658538776,0.24489194168653816,-0.15436822918751936,2,False,True,False,False,False,True
-0.07628951763937553,-0.3037261085161489,-0.6447995404343798,-0.15436822918751936,2,False,False,False,False,True,False
-0.1448173752110366,-0.8661074797913351,-1.3120681520250683,0.9464119286093874,0,False,False,False,True,True,False
-0.15869643497238567,-0.43558469423267804,-0.7189404972777896,-0.15436822918751936,2,False,True,False,True,True,False
-0.03291745588515965,-0.564186594832007,1.2087243806508658,-0.15436822918751936,2,False,False,False,False,True,False
-0.1300708742146032,0.10120100350811875,1.1345834238074561,-0.15436822918751936,1,False,False,True,True,True,False
-0.15175690509171114,1.8253053312304202,0.8380195964338167,-0.15436822918751936,2,False,False,True,False,True,False
-0.14828714015137387,-0.8661074797913351,0.24489194168653816,-0.15436822918751936,2,False,False,True,False,True,False
-0.17257549473373476,-0.6297213363141057,-0.8672224109646093,0.9464119286093874,2,True,False,False,False,False,False
-0.0953732248112305,-0.43409346513334357,0.3931738553733578,-0.15436822918751936,2,False,False,False,False,True,False
-0.16043131744255432,-0.4133308006350749,-1.3120681520250683,0.9464119286093874,1,False,False,True,False,True,False
-0.18298478955474656,0.49449734443828985,0.24489194168653816,-0.15436822918751936,2,True,False,False,False,False,True
-0.16823828855831316,-0.4353293678800594,0.3931738553733578,-0.15436822918751936,2,False,False,True,False,True,False
-0.15175690509171114,-0.8661074797913351,-0.8672224109646093,0.9464119286093874,2,False,False,True,True,True,False
-0.1656359648530602,-0.3037261085161489,0.6155967259035873,-1.255148386984426,2,False,False,True,True,False,True
-0.10925228457257959,1.183495121965876,0.5414557690601774,0.9464119286093874,0,False,False,False,False,True,False
-0.17604525967407203,-0.29614961594076444,0.022469071156308678,0.9464119286093874,2,True,False,False,False,False,False
5.135297422747203,-0.3037261085161489,-0.4223766699041503,0.9464119286093874,2,False,False,True,True,True,False
-0.11185460827783254,-0.8546107818411008,-0.051671885687101154,-0.15436822918751936,0,False,False,False,False,True,False
-0.15696155250221705,-0.7812091768246372,-1.3120681520250683,0.9464119286093874,2,False,False,False,False,False,False
-0.1699731710284818,-0.7618789919547071,-1.3120681520250683,0.9464119286093874,2,True,False,False,False,True,False
-0.13787784533036207,-0.45842752667085274,0.6155967259035873,0.9464119286093874,2,False,False,True,True,True,False
-0.14828714015137387,1.6682505797369287,-0.4223766699041503,-1.255148386984426,0,False,True,False,True,False,False
-0.17084061226356612,-0.2793558105328932,-0.6447995404343798,0.9464119286093874,2,True,False,False,False,True,False
-0.0754220764042912,-0.8181755755155564,-0.7189404972777896,-0.15436822918751936,0,False,False,False,True,True,False
-0.14915458138645818,-0.7194789577516207,-0.27409475621733065,-0.15436822918751936,2,False,True,False,False,False,False
